SrNo,TollID,CategoryID,Single,Round
5170,739,4,318,477
5171,739,5,333,500
5172,739,6,363,545
5173,739,7,413,620
5174,740,1,64,96
5175,740,2,109,164
5176,740,3,204,306
5177,740,4,319,479
5178,740,5,334,501
5179,740,6,364,546
5180,740,7,414,621
5181,741,1,65,98
5182,741,2,110,165
5183,741,3,205,308
5184,741,4,320,480
5185,741,5,335,503
5186,741,6,365,548
5187,741,7,415,623
5188,742,1,66,99
5189,742,2,111,167
5190,742,3,206,309
5191,742,4,321,482
5192,742,5,336,504
5193,742,6,366,549
5194,742,7,416,624
5195,743,1,67,101
5196,743,2,112,168
5197,743,3,207,311
5198,743,4,322,483
5199,743,5,337,506
5200,743,6,367,551
5201,743,7,417,626
5202,744,1,68,102
5203,744,2,113,170
5204,744,3,208,312
5205,744,4,323,485
5206,744,5,338,507
5207,744,6,368,552
5208,744,7,418,627
5209,745,1,69,104
5210,745,2,114,171
5211,745,3,209,314
5212,745,4,324,486
5213,745,5,339,509
5214,745,6,369,554
5215,745,7,419,629
5216,746,1,70,105
5217,746,2,115,173
5218,746,3,210,315
5219,746,4,325,488
5220,746,5,340,510
5221,746,6,370,555
5222,746,7,420,630
5223,747,1,71,107
5224,747,2,116,174
5225,747,3,211,317
5226,747,4,326,489
5227,747,5,341,512
5228,747,6,371,557
5229,747,7,421,632
5230,748,1,72,108
5231,748,2,117,176
5232,748,3,212,318
5233,748,4,327,491
5234,748,5,342,513
5235,748,6,372,558
5236,748,7,422,633
5237,749,1,73,110
5238,749,2,118,177
5239,749,3,213,320
5240,749,4,328,492
5241,749,5,343,515
5242,749,6,373,560
5243,749,7,423,635
5244,750,1,74,111
5245,750,2,119,179
5246,750,3,214,321
5247,750,4,329,494
5248,750,5,344,516
5249,750,6,374,561
5250,750,7,424,636
5251,751,1,50,75
5252,751,2,95,143
5253,751,3,190,285
5254,751,4,305,458
5255,751,5,320,480
5256,751,6,350,525
5257,751,7,400,600
5258,752,1,51,77
5259,752,2,96,144
5260,752,3,191,287
5261,752,4,306,459
5262,752,5,321,482
5263,752,6,351,527
5264,752,7,401,602
5265,753,1,52,78
5266,753,2,97,146
5267,753,3,192,288
5268,753,4,307,461
5269,753,5,322,483
5270,753,6,352,528
5271,753,7,402,603
5272,754,1,53,80
5273,754,2,98,147
5274,754,3,193,290
5275,754,4,308,462
5276,754,5,323,485
5277,754,6,353,530
5278,754,7,403,605
5279,755,1,54,81
5280,755,2,99,149
5281,755,3,194,291
5282,755,4,309,464
5283,755,5,324,486
5284,755,6,354,531
5285,755,7,404,606
5286,756,1,55,83
5287,756,2,100,150
5288,756,3,195,293
5289,756,4,310,465
5290,756,5,325,488
5291,756,6,355,533
5292,756,7,405,608
5293,757,1,56,84
5294,757,2,101,152
5295,757,3,196,294
5296,757,4,311,467
5297,757,5,326,489
5298,757,6,356,534
5299,757,7,406,609
5300,758,1,57,86
5301,758,2,102,153
5302,758,3,197,296
5303,758,4,312,468
5304,758,5,327,491
5305,758,6,357,536
5306,758,7,407,611
5307,759,1,58,87
5308,759,2,103,155
5309,759,3,198,297
5310,759,4,313,470
5311,759,5,328,492
5312,759,6,358,537
5313,759,7,408,612
5314,760,1,59,89
5315,760,2,104,156
5316,760,3,199,299
5317,760,4,314,471
5318,760,5,329,494
5319,760,6,359,539
5320,760,7,409,614
5321,761,1,60,90
5322,761,2,105,158
5323,761,3,200,300
5324,761,4,315,473
5325,761,5,330,495
5326,761,6,360,540
5327,761,7,410,615
5328,762,1,61,92
5329,762,2,106,159
5330,762,3,201,302
5331,762,4,316,474
5332,762,5,331,497
5333,762,6,361,542
5334,762,7,411,617
5335,763,1,62,93
5336,763,2,107,161
5337,763,3,202,303
5338,763,4,317,476
5339,763,5,332,498
5340,763,6,362,543
5341,763,7,412,618
5342,764,1,63,95
5343,764,2,108,162
5344,764,3,203,305
5345,764,4,318,477
5346,764,5,333,500
5347,764,6,363,545
5348,764,7,413,620
5349,765,1,64,96
5350,765,2,109,164
5351,765,3,204,306
5352,765,4,319,479
5353,765,5,334,501
5354,765,6,364,546
5355,765,7,414,621
5356,766,1,65,98
5357,766,2,110,165
5358,766,3,205,308
5359,766,4,320,480
5360,766,5,335,503
5361,766,6,365,548
5362,766,7,415,623
5363,767,1,66,99
5364,767,2,111,167
5365,767,3,206,309
5366,767,4,321,482
5367,767,5,336,504
5368,767,6,366,549
5369,767,7,416,624
5370,768,1,67,101
5371,768,2,112,168
5372,768,3,207,311
5373,768,4,322,483
5374,768,5,337,506
5375,768,6,367,551
5376,768,7,417,626
5377,769,1,68,102
5378,769,2,113,170
5379,769,3,208,312
5380,769,4,323,485
5381,769,5,338,507
5382,769,6,368,552
5383,769,7,418,627
5384,770,1,69,104
5385,770,2,114,171
5386,770,3,209,314
5387,770,4,324,486
5388,770,5,339,509
5389,770,6,369,554
5390,770,7,419,629
5391,771,1,70,105
5392,771,2,115,173
5393,771,3,210,315
5394,771,4,325,488
5395,771,5,340,510
5396,771,6,370,555
5397,771,7,420,630
5398,772,1,71,107
5399,772,2,116,174
5400,772,3,211,317
5401,772,4,326,489
5402,772,5,341,512
5403,772,6,371,557
5404,772,7,421,632
5405,773,1,72,108
5406,773,2,117,176
5407,773,3,212,318
5408,773,4,327,491
5409,773,5,342,513
5410,773,6,372,558
5411,773,7,422,633
5412,774,1,73,110
5413,774,2,118,177
5414,774,3,213,320
5415,774,4,328,492
5416,774,5,343,515
5417,774,6,373,560
5418,774,7,423,635
5419,775,1,74,111
5420,775,2,119,179
5421,775,3,214,321
5422,775,4,329,494
5423,775,5,344,516
5424,775,6,374,561
5425,775,7,424,636
5426,776,1,50,75
5427,776,2,95,143
5428,776,3,190,285
5429,776,4,305,458
5430,776,5,320,480
5431,776,6,350,525
5432,776,7,400,600
5433,777,1,51,77
5434,777,2,96,144
5435,777,3,191,287
5436,777,4,306,459
5437,777,5,321,482
5438,777,6,351,527
5439,777,7,401,602
5440,778,1,52,78
5441,778,2,97,146
5442,778,3,192,288
5443,778,4,307,461
5444,778,5,322,483
5445,778,6,352,528
5446,778,7,402,603
5447,779,1,53,80
5448,779,2,98,147
5449,779,3,193,290
5450,779,4,308,462
5451,779,5,323,485
5452,779,6,353,530
5453,779,7,403,605
5454,780,1,54,81
5455,780,2,99,149
5456,780,3,194,291
5457,780,4,309,464
5458,780,5,324,486
5459,780,6,354,531
5460,780,7,404,606
5461,781,1,55,83
5462,781,2,100,150
5463,781,3,195,293
5464,781,4,310,465
5465,781,5,325,488
5466,781,6,355,533
5467,781,7,405,608
5468,782,1,56,84
5469,782,2,101,152
5470,782,3,196,294
5471,782,4,311,467
5472,782,5,326,489
5473,782,6,356,534
5474,782,7,406,609
5475,783,1,57,86
5476,783,2,102,153
5477,783,3,197,296
5478,783,4,312,468
5479,783,5,327,491
5480,783,6,357,536
5481,783,7,407,611
5482,784,1,58,87
5483,784,2,103,155
5484,784,3,198,297
5485,784,4,313,470
5486,784,5,328,492
5487,784,6,358,537
5488,784,7,408,612
5489,785,1,59,89
5490,785,2,104,156
5491,785,3,199,299
5492,785,4,314,471
5493,785,5,329,494
5494,785,6,359,539
5495,785,7,409,614
5496,786,1,60,90
5497,786,2,105,158
5498,786,3,200,300
5499,786,4,315,473
5500,786,5,330,495
5501,786,6,360,540
5502,786,7,410,615
5503,787,1,61,92
5504,787,2,106,159
5505,787,3,201,302
5506,787,4,316,474
5507,787,5,331,497
5508,787,6,361,542
5509,787,7,411,617
5510,788,1,62,93
5511,788,2,107,161
5512,788,3,202,303
5513,788,4,317,476
5514,788,5,332,498
5515,788,6,362,543
5516,788,7,412,618
5517,789,1,63,95
5518,789,2,108,162
5519,789,3,203,305
5520,789,4,318,477
5521,789,5,333,500
5522,789,6,363,545
5523,789,7,413,620
5524,790,1,64,96
5525,790,2,109,164
5526,790,3,204,306
5527,790,4,319,479
5528,790,5,334,501
5529,790,6,364,546
5530,790,7,414,621
5531,791,1,65,98
5532,791,2,110,165
5533,791,3,205,308
5534,791,4,320,480
5535,791,5,335,503
5536,791,6,365,548
5537,791,7,415,623
5538,792,1,66,99
5539,792,2,111,167
5540,792,3,206,309
5541,792,4,321,482
5542,792,5,336,504
5543,792,6,366,549
5544,792,7,416,624
5545,793,1,67,101
5546,793,2,112,168
5547,793,3,207,311
5548,793,4,322,483
5549,793,5,337,506
5550,793,6,367,551
5551,793,7,417,626
5552,794,1,68,102
5553,794,2,113,170
5554,794,3,208,312
5555,794,4,323,485
5556,794,5,338,507
5557,794,6,368,552
5558,794,7,418,627
5559,795,1,69,104
5560,795,2,114,171
5561,795,3,209,314
5562,795,4,324,486
5563,795,5,339,509
5564,795,6,369,554
5565,795,7,419,629
5566,796,1,70,105
5567,796,2,115,173
5568,796,3,210,315
5569,796,4,325,488
5570,796,5,340,510
5571,796,6,370,555
5572,796,7,420,630
5573,797,1,71,107
5574,797,2,116,174
5575,797,3,211,317
5576,797,4,326,489
5577,797,5,341,512
5578,797,6,371,557
5579,797,7,421,632
5580,798,1,72,108
5581,798,2,117,176
5582,798,3,212,318
5583,798,4,327,491
5584,798,5,342,513
5585,798,6,372,558
5586,798,7,422,633
5587,799,1,73,110
5588,799,2,118,177
5589,799,3,213,320
5590,799,4,328,492
5591,799,5,343,515
5592,799,6,373,560
5593,799,7,423,635
5594,800,1,74,111
5595,800,2,119,179
5596,800,3,214,321
5597,800,4,329,494
5598,800,5,344,516
5599,800,6,374,561
5600,800,7,424,636
5601,801,1,50,75
5602,801,2,95,143
5603,801,3,190,285
5604,801,4,305,458
5605,801,5,320,480
5606,801,6,350,525
5607,801,7,400,600
5608,802,1,51,77
5609,802,2,96,144
5610,802,3,191,287
5611,802,4,306,459
5612,802,5,321,482
5613,802,6,351,527
5614,802,7,401,602
5615,803,1,52,78
5616,803,2,97,146
5617,803,3,192,288
5618,803,4,307,461
5619,803,5,322,483
5620,803,6,352,528
5621,803,7,402,603
5622,804,1,53,80
5623,804,2,98,147
5624,804,3,193,290
5625,804,4,308,462
5626,804,5,323,485
5627,804,6,353,530
5628,804,7,403,605
5629,805,1,54,81
5630,805,2,99,149
5631,805,3,194,291
5632,805,4,309,464
5633,805,5,324,486
5634,805,6,354,531
5635,805,7,404,606
5636,806,1,55,83
5637,806,2,100,150
5638,806,3,195,293
5639,806,4,310,465
5640,806,5,325,488
5641,806,6,355,533
5642,806,7,405,608
5643,807,1,56,84
5644,807,2,101,152
5645,807,3,196,294
5646,807,4,311,467
5647,807,5,326,489
5648,807,6,356,534
5649,807,7,406,609
5650,808,1,57,86
5651,808,2,102,153
5652,808,3,197,296
5653,808,4,312,468
5654,808,5,327,491
5655,808,6,357,536
5656,808,7,407,611
5657,809,1,58,87
5658,809,2,103,155
5659,809,3,198,297
5660,809,4,313,470
5661,809,5,328,492
5662,809,6,358,537
5663,809,7,408,612
5664,810,1,59,89
5665,810,2,104,156
5666,810,3,199,299
5667,810,4,314,471
5668,810,5,329,494
5669,810,6,359,539
5670,810,7,409,614
5671,811,1,60,90
5672,811,2,105,158
5673,811,3,200,300
5674,811,4,315,473
5675,811,5,330,495
5676,811,6,360,540
5677,811,7,410,615
5678,812,1,61,92
5679,812,2,106,159
5680,812,3,201,302
5681,812,4,316,474
5682,812,5,331,497
5683,812,6,361,542
5684,812,7,411,617
5685,813,1,62,93
5686,813,2,107,161
5687,813,3,202,303
5688,813,4,317,476
5689,813,5,332,498
5690,813,6,362,543
5691,813,7,412,618
5692,814,1,63,95
5693,814,2,108,162
5694,814,3,203,305
5695,814,4,318,477
5696,814,5,333,500
5697,814,6,363,545
5698,814,7,413,620
5699,815,1,64,96
5700,815,2,109,164
5701,815,3,204,306
5702,815,4,319,479
5703,815,5,334,501
5704,815,6,364,546
5705,815,7,414,621
5706,816,1,65,98
5707,816,2,110,165
5708,816,3,205,308
5709,816,4,320,480
5710,816,5,335,503
5711,816,6,365,548
5712,816,7,415,623
5713,817,1,66,99
5714,817,2,111,167
5715,817,3,206,309
5716,817,4,321,482
5717,817,5,336,504
5718,817,6,366,549
5719,817,7,416,624
5720,818,1,67,101
5721,818,2,112,168
5722,818,3,207,311
5723,818,4,322,483
5724,818,5,337,506
5725,818,6,367,551
5726,818,7,417,626
5727,819,1,68,102
5728,819,2,113,170
5729,819,3,208,312
5730,819,4,323,485
5731,819,5,338,507
5732,819,6,368,552
5733,819,7,418,627
5734,820,1,69,104
5735,820,2,114,171
5736,820,3,209,314
5737,820,4,324,486
5738,820,5,339,509
5739,820,6,369,554
5740,820,7,419,629
5741,821,1,70,105
5742,821,2,115,173
5743,821,3,210,315
5744,821,4,325,488
5745,821,5,340,510
5746,821,6,370,555
5747,821,7,420,630
5748,822,1,71,107
5749,822,2,116,174
5750,822,3,211,317
5751,822,4,326,489
5752,822,5,341,512
5753,822,6,371,557
5754,822,7,421,632
5755,823,1,72,108
5756,823,2,117,176
5757,823,3,212,318
5758,823,4,327,491
5759,823,5,342,513
5760,823,6,372,558
5761,823,7,422,633
5762,824,1,73,110
5763,824,2,118,177
5764,824,3,213,320
5765,824,4,328,492
5766,824,5,343,515
5767,824,6,373,560
5768,824,7,423,635
5769,825,1,74,111
5770,825,2,119,179
5771,825,3,214,321
5772,825,4,329,494
5773,825,5,344,516
5774,825,6,374,561
5775,825,7,424,636
5776,826,1,50,75
5777,826,2,95,143
5778,826,3,190,285
5779,826,4,305,458
5780,826,5,320,480
5781,826,6,350,525
5782,826,7,400,600
5783,827,1,51,77
5784,827,2,96,144
5785,827,3,191,287
5786,827,4,306,459
5787,827,5,321,482
5788,827,6,351,527
5789,827,7,401,602
5790,828,1,52,78
5791,828,2,97,146
5792,828,3,192,288
5793,828,4,307,461
5794,828,5,322,483
5795,828,6,352,528
5796,828,7,402,603
5797,829,1,53,80
5798,829,2,98,147
5799,829,3,193,290
5800,829,4,308,462
5801,829,5,323,485
5802,829,6,353,530
5803,829,7,403,605
5804,830,1,54,81
5805,830,2,99,149
5806,830,3,194,291
5807,830,4,309,464
5808,830,5,324,486
5809,830,6,354,531
5810,830,7,404,606
5811,831,1,55,83
5812,831,2,100,150
5813,831,3,195,293
5814,831,4,310,465
5815,831,5,325,488
5816,831,6,355,533
5817,831,7,405,608
5818,832,1,56,84
5819,832,2,101,152
5820,832,3,196,294
5821,832,4,311,467
5822,832,5,326,489
5823,832,6,356,534
5824,832,7,406,609
5825,833,1,57,86
5826,833,2,102,153
5827,833,3,197,296
5828,833,4,312,468
5829,833,5,327,491
5830,833,6,357,536
5831,833,7,407,611
5832,834,1,58,87
5833,834,2,103,155
5834,834,3,198,297
5835,834,4,313,470
5836,834,5,328,492
5837,834,6,358,537
5838,834,7,408,612
5839,835,1,59,89
5840,835,2,104,156
5841,835,3,199,299
5842,835,4,314,471
5843,835,5,329,494
5844,835,6,359,539
5845,835,7,409,614
5846,836,1,60,90
5847,836,2,105,158
5848,836,3,200,300
5849,836,4,315,473
5850,836,5,330,495
5851,836,6,360,540
5852,836,7,410,615
5853,837,1,61,92
5854,837,2,106,159
5855,837,3,201,302
5856,837,4,316,474
5857,837,5,331,497
5858,837,6,361,542
5859,837,7,411,617
5860,838,1,62,93
5861,838,2,107,161
5862,838,3,202,303
5863,838,4,317,476
5864,838,5,332,498
5865,838,6,362,543
5866,838,7,412,618
5867,839,1,63,95
5868,839,2,108,162
5869,839,3,203,305
5870,839,4,318,477
5871,839,5,333,500
5872,839,6,363,545
5873,839,7,413,620
5874,840,1,64,96
5875,840,2,109,164
5876,840,3,204,306
5877,840,4,319,479
5878,840,5,334,501
5879,840,6,364,546
5880,840,7,414,621
5881,841,1,65,98
5882,841,2,110,165
5883,841,3,205,308
5884,841,4,320,480
5885,841,5,335,503
5886,841,6,365,548
5887,841,7,415,623
5888,842,1,66,99
5889,842,2,111,167
5890,842,3,206,309
5891,842,4,321,482
5892,842,5,336,504
5893,842,6,366,549
5894,842,7,416,624
5895,843,1,67,101
5896,843,2,112,168
5897,843,3,207,311
5898,843,4,322,483
5899,843,5,337,506
5900,843,6,367,551
5901,843,7,417,626
5902,844,1,68,102
5903,844,2,113,170
5904,844,3,208,312
5905,844,4,323,485
5906,844,5,338,507
5907,844,6,368,552
5908,844,7,418,627
5909,845,1,69,104
5910,845,2,114,171
5911,845,3,209,314
5912,845,4,324,486
5913,845,5,339,509
5914,845,6,369,554
5915,845,7,419,629
5916,846,1,70,105
5917,846,2,115,173
5918,846,3,210,315
5919,846,4,325,488
5920,846,5,340,510
5921,846,6,370,555
5922,846,7,420,630
5923,847,1,71,107
5924,847,2,116,174
5925,847,3,211,317
5926,847,4,326,489
5927,847,5,341,512
5928,847,6,371,557
5929,847,7,421,632
5930,848,1,72,108
5931,848,2,117,176
5932,848,3,212,318
5933,848,4,327,491
5934,848,5,342,513
5935,848,6,372,558
5936,848,7,422,633
5937,849,1,73,110
5938,849,2,118,177
5939,849,3,213,320
5940,849,4,328,492
5941,849,5,343,515
5942,849,6,373,560
5943,849,7,423,635
5944,850,1,74,111
5945,850,2,119,179
5946,850,3,214,321
5947,850,4,329,494
5948,850,5,344,516
5949,850,6,374,561
5950,850,7,424,636
5951,851,1,50,75
5952,851,2,95,143
5953,851,3,190,285
5954,851,4,305,458
5955,851,5,320,480
5956,851,6,350,525
5957,851,7,400,600
5958,852,1,51,77
5959,852,2,96,144
5960,852,3,191,287
5961,852,4,306,459
5962,852,5,321,482
5963,852,6,351,527
5964,852,7,401,602
5965,853,1,52,78
5966,853,2,97,146
5967,853,3,192,288
5968,853,4,307,461
5969,853,5,322,483
5970,853,6,352,528
5971,853,7,402,603
5972,854,1,53,80
5973,854,2,98,147
5974,854,3,193,290
5975,854,4,308,462
5976,854,5,323,485
5977,854,6,353,530
5978,854,7,403,605
5979,855,1,54,81
5980,855,2,99,149
5981,855,3,194,291
5982,855,4,309,464
5983,855,5,324,486
5984,855,6,354,531
5985,855,7,404,606
5986,856,1,55,83
5987,856,2,100,150
5988,856,3,195,293
5989,856,4,310,465
5990,856,5,325,488
5991,856,6,355,533
5992,856,7,405,608
5993,857,1,56,84
5994,857,2,101,152
5995,857,3,196,294
5996,857,4,311,467
5997,857,5,326,489
5998,857,6,356,534
5999,857,7,406,609
6000,858,1,57,86
6001,858,2,102,153
6002,858,3,197,296
6003,858,4,312,468
6004,858,5,327,491
6005,858,6,357,536
6006,858,7,407,611
6007,859,1,58,87
6008,859,2,103,155
6009,859,3,198,297
6010,859,4,313,470
6011,859,5,328,492
6012,859,6,358,537
6013,859,7,408,612
6014,860,1,59,89
6015,860,2,104,156
6016,860,3,199,299
6017,860,4,314,471
6018,860,5,329,494
6019,860,6,359,539
6020,860,7,409,614
6021,861,1,60,90
6022,861,2,105,158
6023,861,3,200,300
6024,861,4,315,473
6025,861,5,330,495
6026,861,6,360,540
6027,861,7,410,615
6028,862,1,61,92
6029,862,2,106,159
6030,862,3,201,302
6031,862,4,316,474
6032,862,5,331,497
6033,862,6,361,542
6034,862,7,411,617
6035,863,1,62,93
6036,863,2,107,161
6037,863,3,202,303
6038,863,4,317,476
6039,863,5,332,498
6040,863,6,362,543
6041,863,7,412,618
6042,864,1,63,95
6043,864,2,108,162
6044,864,3,203,305
6045,864,4,318,477
6046,864,5,333,500
6047,864,6,363,545
6048,864,7,413,620
6049,865,1,64,96
6050,865,2,109,164
6051,865,3,204,306
6052,865,4,319,479
6053,865,5,334,501
6054,865,6,364,546
6055,865,7,414,621
6056,866,1,65,98
6057,866,2,110,165
6058,866,3,205,308
6059,866,4,320,480
6060,866,5,335,503
6061,866,6,365,548
6062,866,7,415,623
6063,867,1,66,99
6064,867,2,111,167
6065,867,3,206,309
6066,867,4,321,482
6067,867,5,336,504
6068,867,6,366,549
6069,867,7,416,624
6070,868,1,67,101
6071,868,2,112,168
6072,868,3,207,311
6073,868,4,322,483
6074,868,5,337,506
6075,868,6,367,551
6076,868,7,417,626
6077,869,1,68,102
6078,869,2,113,170
6079,869,3,208,312
6080,869,4,323,485
6081,869,5,338,507
6082,869,6,368,552
6083,869,7,418,627
6084,870,1,69,104
6085,870,2,114,171
6086,870,3,209,314
6087,870,4,324,486
6088,870,5,339,509
6089,870,6,369,554
6090,870,7,419,629
6091,871,1,70,105
6092,871,2,115,173
6093,871,3,210,315
6094,871,4,325,488
6095,871,5,340,510
6096,871,6,370,555
6097,871,7,420,630
6098,872,1,71,107
6099,872,2,116,174
6100,872,3,211,317
6101,872,4,326,489
6102,872,5,341,512
6103,872,6,371,557
6104,872,7,421,632
6105,873,1,72,108
6106,873,2,117,176
6107,873,3,212,318
6108,873,4,327,491
6109,873,5,342,513
6110,873,6,372,558
6111,873,7,422,633
6112,874,1,73,110
6113,874,2,118,177
6114,874,3,213,320
6115,874,4,328,492
6116,874,5,343,515
6117,874,6,373,560
6118,874,7,423,635
6119,875,1,74,111
6120,875,2,119,179
6121,875,3,214,321
6122,875,4,329,494
6123,875,5,344,516
6124,875,6,374,561
6125,875,7,424,636
6126,876,1,50,75
6127,876,2,95,143
6128,876,3,190,285
6129,876,4,305,458
6130,876,5,320,480
6131,876,6,350,525
6132,876,7,400,600
6133,877,1,51,77
6134,877,2,96,144
6135,877,3,191,287
6136,877,4,306,459
6137,877,5,321,482
6138,877,6,351,527
6139,877,7,401,602
6140,878,1,52,78
6141,878,2,97,146
6142,878,3,192,288
6143,878,4,307,461
6144,878,5,322,483
6145,878,6,352,528
6146,878,7,402,603
6147,879,1,53,80
6148,879,2,98,147
6149,879,3,193,290
6150,879,4,308,462
6151,879,5,323,485
6152,879,6,353,530
6153,879,7,403,605
6154,880,1,54,81
6155,880,2,99,149
6156,880,3,194,291
6157,880,4,309,464
6158,880,5,324,486
6159,880,6,354,531
6160,880,7,404,606
6161,881,1,55,83
6162,881,2,100,150
6163,881,3,195,293
6164,881,4,310,465
6165,881,5,325,488
6166,881,6,355,533
6167,881,7,405,608
6168,882,1,56,84
6169,882,2,101,152
6170,882,3,196,294
6171,882,4,311,467
6172,882,5,326,489
6173,882,6,356,534
6174,882,7,406,609
6175,883,1,57,86
6176,883,2,102,153
6177,883,3,197,296
6178,883,4,312,468
6179,883,5,327,491
6180,883,6,357,536
6181,883,7,407,611
6182,884,1,58,87
6183,884,2,103,155
6184,884,3,198,297
6185,884,4,313,470
6186,884,5,328,492
6187,884,6,358,537
6188,884,7,408,612
6189,885,1,59,89
6190,885,2,104,156
6191,885,3,199,299
6192,885,4,314,471
6193,885,5,329,494
6194,885,6,359,539
6195,885,7,409,614
6196,886,1,60,90
6197,886,2,105,158
6198,886,3,200,300
6199,886,4,315,473
6200,886,5,330,495
6201,886,6,360,540
6202,886,7,410,615
6203,887,1,61,92
6204,887,2,106,159
6205,887,3,201,302
6206,887,4,316,474
6207,887,5,331,497
6208,887,6,361,542
6209,887,7,411,617
6210,888,1,62,93
6211,888,2,107,161
6212,888,3,202,303
6213,888,4,317,476
6214,888,5,332,498
6215,888,6,362,543
6216,888,7,412,618
6217,889,1,63,95
6218,889,2,108,162
6219,889,3,203,305
6220,889,4,318,477
6221,889,5,333,500
6222,889,6,363,545
6223,889,7,413,620
6224,890,1,64,96
6225,890,2,109,164
6226,890,3,204,306
6227,890,4,319,479
6228,890,5,334,501
6229,890,6,364,546
6230,890,7,414,621
6231,891,1,65,98
6232,891,2,110,165
6233,891,3,205,308
6234,891,4,320,480
6235,891,5,335,503
6236,891,6,365,548
6237,891,7,415,623
